SectionName,hw,tw,bf,tf,Fy,a3,s,w,E,G,nu,phi_s,phi_f,L,omega2,alpha_LT
WTB1500/203×25,1500,2.66,203,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/254×25,1500,2.66,254,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/279×25,1500,2.66,279,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/305×25,1500,2.66,305,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/254×32,1500,2.66,254,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/330×25,1500,2.66,330,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/356×25,1500,2.66,356,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/305×32,1500,2.66,305,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/406×25,1500,2.66,406,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/356×32,1500,2.66,356,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/406×32,1500,2.66,406,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTB1500/450×32,1500,2.66,450,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/127×6,1500,3.04,127,6,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/152×6,1500,3.04,152,6,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/152×8,1500,3.04,152,8,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/152×10,1500,3.04,152,10,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/178×10,1500,3.04,178,10,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/152×13,1500,3.04,152,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/178×13,1500,3.04,178,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/203×13,1500,3.04,203,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/152×19,1500,3.04,152,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/203×16,1500,3.04,203,16,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/203×19,1500,3.04,203,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/254×19,1500,3.04,254,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/203×25,1500,3.04,203,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/254×25,1500,3.04,254,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/279×25,1500,3.04,279,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/305×25,1500,3.04,305,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/254×32,1500,3.04,254,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/330×25,1500,3.04,330,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/356×25,1500,3.04,356,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/305×32,1500,3.04,305,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/406×25,1500,3.04,406,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/356×32,1500,3.04,356,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/406×32,1500,3.04,406,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTC1500/450×32,1500,3.04,450,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/127×6,1500,4.18,127,6,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/152×6,1500,4.18,152,6,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/152×8,1500,4.18,152,8,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/152×10,1500,4.18,152,10,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/178×10,1500,4.18,178,10,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/152×13,1500,4.18,152,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/178×13,1500,4.18,178,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/203×13,1500,4.18,203,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/152×19,1500,4.18,152,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/203×16,1500,4.18,203,16,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/203×19,1500,4.18,203,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/254×19,1500,4.18,254,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/203×25,1500,4.18,203,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/254×25,1500,4.18,254,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/279×25,1500,4.18,279,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/305×25,1500,4.18,305,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/254×32,1500,4.18,254,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/330×25,1500,4.18,330,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/356×25,1500,4.18,356,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/305×32,1500,4.18,305,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/406×25,1500,4.18,406,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/356×32,1500,4.18,356,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/406×32,1500,4.18,406,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTF1500/450×32,1500,4.18,450,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/127×6,1500,4.94,127,6,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/152×6,1500,4.94,152,6,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/152×8,1500,4.94,152,8,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/152×10,1500,4.94,152,10,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/178×10,1500,4.94,178,10,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/152×13,1500,4.94,152,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/178×13,1500,4.94,178,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/203×13,1500,4.94,203,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/152×19,1500,4.94,152,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/203×16,1500,4.94,203,16,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/203×19,1500,4.94,203,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/254×19,1500,4.94,254,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/203×25,1500,4.94,203,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/254×25,1500,4.94,254,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/279×25,1500,4.94,279,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/305×25,1500,4.94,305,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/254×32,1500,4.94,254,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/330×25,1500,4.94,330,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/356×25,1500,4.94,356,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/305×32,1500,4.94,305,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/406×25,1500,4.94,406,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/356×32,1500,4.94,356,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/406×32,1500,4.94,406,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTH1500/450×32,1500,4.94,450,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/127×6,1500,6.07,127,6,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/152×6,1500,6.07,152,6,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/152×8,1500,6.07,152,8,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/152×10,1500,6.07,152,10,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/178×10,1500,6.07,178,10,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/152×13,1500,6.07,152,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/178×13,1500,6.07,178,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/203×13,1500,6.07,203,13,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/152×19,1500,6.07,152,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/203×16,1500,6.07,203,16,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/203×19,1500,6.07,203,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/254×19,1500,6.07,254,19,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/203×25,1500,6.07,203,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/254×25,1500,6.07,254,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/279×25,1500,6.07,279,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/305×25,1500,6.07,305,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/254×32,1500,6.07,254,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/330×25,1500,6.07,330,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/356×25,1500,6.07,356,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/305×32,1500,6.07,305,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/406×25,1500,6.07,406,25,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/356×32,1500,6.07,356,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/406×32,1500,6.07,406,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
WTK1500/450×32,1500,6.07,450,32,350,43,90.596,77.5,200000,77000,0.3,0.75,0.9,6000,1,0.34
